Date,Year,Age range,Age,forest cover 10km,1 km circle,Forest type,Plot,Region,Tag,Species  code, Family ,Species ,Origin,CBH1 (cm),CBH2 (cm),CBH3 (cm),CBH4 (cm),CBH5 (cm),CBH6 (cm),CBH7 (cm),CBH8 (cm),CBH9 (cm),CBH10 (cm),CBH11 (cm),CBH12 (cm),CBH13 (cm),CBH14 (cm)
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1724,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,78.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1729,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,75.2,34.1,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1730,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,24,34.5,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1737,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,64,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1738,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,47,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1739,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,91.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1741,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,62.2,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1742,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,32.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1751,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,45,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1758,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,26.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1762,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,68,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1765,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,33.1,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1770,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,36.4,35,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2045,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,31.5,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2055,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,100.9,54.8,86.8,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2067,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,78.8,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2123,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,16.1,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2134,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,40,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2139,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,33.2,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2148,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,43.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2151,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,16.6,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2155,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,25.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2165,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,48.1,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2167,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,57.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2169,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,52.4,20,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2175,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,23,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2176,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,16.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2177,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,26.8,19,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2178,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,24.3,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2179,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,19.9,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2197,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,71.7,16.5,39,25.3,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2206,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,41,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2212,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,49.2,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2213,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,53.7,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2214,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,31.7,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2224,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,52.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2225,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,46,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2226,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,19.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2227,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,19,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2234,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,17,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2235,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,15.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2237,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,45.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2239,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,17.4,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2242,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,22.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2246,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,22.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2248,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,38.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2251,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,21.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2252,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,32.8,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2256,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,49.5,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2257,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,60.4,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2259,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,17.8,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2260,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,58.4,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2264,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,17.3,25.1,26.5,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2265,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,64.5,40.5,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2304,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,34,35,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2314,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,53,27.6,77,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2315,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,62,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2324,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,19.4,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2337,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,53,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4597,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,54.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4632,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,64.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4635,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,63,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4636,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,19.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4656,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,50.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4657,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,48,54.6,27.7,20.9,49.1,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4680,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,56.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4686,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,41.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4717,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,16,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4718,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,54.4,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4725,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,48.3,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4734,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,15.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4740,118,Asteraceae,Moquiniastrum polymorphum (Less.) G. Sancho,Native,29.3,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4606,M,morta,morta,#N/A,104.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4613,M,morta,morta,#N/A,51.7,78,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4627,M,morta,morta,#N/A,44,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3150,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,23,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3151,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,74,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3152,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,21,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3156,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,19,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3158,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,18.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3160,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,38,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3164,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,20.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3165,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,48,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3167,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,64.1,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3173,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,52.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3178,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,77.9,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3179,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,59.6,77.5,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3180,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,25.8,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3181,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,53.4,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3190,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,93.4,56.5,38,48.8,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3195,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,55,55.9,46.4,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3204,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,59,45,57,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3207,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,83.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3208,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,85,74,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3209,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,54.1,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3211,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,79,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3216,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,40.8,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3222,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,56.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3225,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,29.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3233,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,32.3,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3234,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,52.7,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3241,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,28.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3247,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,86.1,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3257,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,64.6,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3263,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,46.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3264,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,85.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3268,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,64,71.8,53.4,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3275,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,33.8,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3279,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,55.9,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3286,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,27.3,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3288,95,Anacardiaceae,Myracrodruon urundeuva Allemão,Native,55.5,,,,,,,,,,,,,
